User ID,Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Age_Group,Addiction_Score,Health_Risk,Screen_Social_Ratio,Usage_Intensity,Entertainment_Score,Cluster,Recommendation
8737,45,0,3,4,0,4.6,48.4,54.7,60,5.7,4486,7.8,1.2,1864,0,Middle Age,4.505,2,0.6865671641791045,8.642857142857142,9.0,1,Use social media timer apps.
8738,50,1,8,9,1,2.6,48.9,64.9,181,2.6,8178,2.0,1.8,785,3,Middle Age,2.3099999999999996,1,0.7222222222222222,13.583333333333332,3.8,3,Healthy mobile usage pattern.
8739,53,2,5,9,1,1.3,19.8,234.7,42,4.4,1714,7.6,0.0,1747,2,Senior,2.6950000000000003,1,0.24074074074074073,8.608695652173914,7.6,1,Reduce binge watching.
8740,16,2,8,5,1,11.4,21.5,123.7,16,5.3,3559,3.5,1.2,1757,3,Teen,6.140000000000001,2,1.8095238095238095,1.7338709677419355,4.7,4,Reduce screen time and take breaks.
8741,27,0,5,2,1,3.4,36.3,34.4,11,1.0,3363,6.8,4.0,1565,2,Adult,3.46,1,1.7,8.249999999999998,10.8,1,Reduce binge watching.
8742,42,2,3,2,0,11.1,1.2,78.7,168,2.4,8171,3.0,4.9,656,4,Middle Age,6.159999999999999,2,3.264705882352941,0.09917355371900827,7.9,4,Reduce screen time and take breaks.
8743,45,2,9,4,1,4.5,32.1,15.2,33,2.7,529,2.6,1.5,982,2,Middle Age,3.015,1,1.2162162162162162,5.836363636363637,4.1,3,Healthy mobile usage pattern.
8744,23,0,2,1,1,7.8,21.0,142.3,81,1.0,4115,0.7,4.0,1048,0,Young Adult,4.085,2,3.9,2.3863636363636362,4.7,2,Healthy mobile usage pattern.
8745,49,0,4,3,0,3.8,9.6,87.4,44,5.6,954,6.1,2.9,231,4,Middle Age,4.369999999999999,2,0.5757575757575758,2.0,9.0,1,Use social media timer apps.
8746,26,0,1,0,0,10.4,35.8,239.3,58,5.7,7304,6.7,4.5,1302,2,Adult,7.194999999999999,0,1.5522388059701493,3.140350877192982,11.2,0,Reduce screen time and take breaks.
8747,60,1,8,8,1,6.8,16.4,285.9,93,3.6,658,0.7,2.5,1823,2,Senior,4.01,2,1.4782608695652175,2.1025641025641026,3.2,2,Healthy mobile usage pattern.
8748,45,2,9,5,1,5.5,29.3,268.8,116,0.6,5318,6.5,1.2,1270,3,Middle Age,3.3499999999999996,1,3.4375,4.507692307692308,7.7,1,Reduce binge watching.
8749,23,2,1,5,0,5.9,45.4,93.0,72,2.9,4308,4.7,4.3,1438,0,Young Adult,4.569999999999999,2,1.512820512820513,6.579710144927535,9.0,2,Healthy mobile usage pattern.
8750,57,1,2,6,0,7.5,24.6,78.9,170,5.2,2184,5.5,1.0,1704,0,Senior,5.0,2,1.2096774193548387,2.894117647058824,6.5,0,Use social media timer apps.
8751,32,0,4,3,0,1.1,1.6,166.0,155,3.5,4919,6.3,0.3,414,3,Adult,2.28,1,0.24444444444444446,0.7619047619047619,6.6,1,Reduce binge watching.
8752,51,0,1,1,0,5.4,14.3,34.1,37,5.8,1582,4.9,4.4,276,2,Senior,5.175000000000001,2,0.7941176470588236,2.234375,9.3,1,Use social media timer apps.
8753,33,0,2,1,1,6.5,38.1,207.5,61,0.5,8905,2.1,2.6,361,2,Adult,3.3649999999999998,1,4.333333333333333,5.08,4.7,2,Healthy mobile usage pattern.
8754,47,2,9,7,1,4.0,37.6,90.4,60,0.9,8369,2.7,0.9,1469,3,Middle Age,2.255,1,2.1052631578947367,7.5200000000000005,3.6,3,Healthy mobile usage pattern.
8755,15,0,6,1,0,10.2,20.1,221.9,134,1.2,3962,2.6,2.0,354,4,Teen,4.759999999999999,2,4.636363636363636,1.7946428571428574,4.6,4,Reduce screen time and take breaks.
8756,52,1,8,4,0,9.5,46.9,175.0,117,2.5,5158,5.2,1.4,936,4,Senior,5.08,2,2.7142857142857144,4.466666666666667,6.6,0,Reduce screen time and take breaks.
8757,35,2,6,0,0,10.0,24.7,178.3,96,5.0,8941,2.1,4.2,402,3,Adult,6.115,2,1.6666666666666667,2.2454545454545456,6.300000000000001,4,Reduce screen time and take breaks.
8758,52,1,5,0,1,7.1,36.0,154.7,33,4.9,1144,1.7,2.7,1879,2,Senior,4.64,2,1.2033898305084745,4.444444444444445,4.4,2,Healthy mobile usage pattern.
8759,43,0,9,2,1,7.0,15.0,86.4,37,3.6,6057,5.3,3.6,975,1,Middle Age,5.045,2,1.5217391304347827,1.875,8.9,0,Reduce binge watching.
8760,17,2,3,5,1,7.9,37.4,40.9,31,5.4,3659,2.2,1.5,1897,0,Teen,4.82,2,1.234375,4.202247191011236,3.7,2,Use social media timer apps.
8761,33,0,8,4,1,10.3,31.9,263.9,140,4.8,5662,4.9,2.1,783,4,Adult,6.065,2,1.7758620689655173,2.823008849557522,7.0,0,Reduce screen time and take breaks.
8762,25,1,2,3,0,3.8,42.9,224.4,43,5.7,8306,6.7,3.2,664,0,Young Adult,4.56,2,0.5671641791044776,8.9375,9.9,1,Use social media timer apps.
8763,56,2,3,2,1,7.2,2.1,59.4,53,4.9,2701,5.1,3.9,1122,0,Senior,5.485,2,1.2203389830508473,0.25609756097560976,9.0,2,Reduce binge watching.
8764,27,2,1,7,0,10.4,41.4,85.0,176,5.0,6581,7.1,2.9,470,2,Adult,6.68,2,1.7333333333333334,3.631578947368421,10.0,0,Reduce screen time and take breaks.
8765,46,0,3,2,0,2.4,2.9,295.7,51,1.8,8116,6.7,2.9,1996,1,Middle Age,3.02,1,0.8571428571428572,0.8529411764705882,9.6,1,Reduce binge watching.
8766,22,0,3,1,0,10.7,3.7,132.2,67,2.9,8087,1.5,2.1,1269,3,Young Adult,5.219999999999999,2,2.7435897435897436,0.3162393162393163,3.6,4,Reduce screen time and take breaks.
8767,57,0,0,7,0,10.8,3.8,20.0,22,5.7,8975,5.0,2.4,1233,4,Senior,6.555,2,1.6119402985074627,0.3220338983050847,7.4,0,Reduce screen time and take breaks.
8768,47,1,2,2,1,9.3,26.7,228.2,24,1.5,8515,4.3,1.9,1431,4,Middle Age,4.75,2,3.72,2.5922330097087376,6.199999999999999,0,Reduce screen time and take breaks.
8769,50,1,2,7,1,4.9,17.0,110.9,61,2.4,8164,7.7,2.9,1102,0,Middle Age,4.195,2,1.4411764705882355,2.8813559322033897,10.6,1,Reduce binge watching.
8770,47,1,1,6,0,11.9,37.9,281.3,64,4.5,5005,7.0,3.9,1493,1,Middle Age,7.3149999999999995,0,2.1636363636363636,2.937984496124031,10.9,0,Reduce screen time and take breaks.
8771,58,1,1,4,1,8.7,18.8,121.6,166,1.8,3205,2.7,0.1,546,4,Senior,3.925,1,3.107142857142857,1.9381443298969074,2.8000000000000003,4,Reduce screen time and take breaks.
8772,15,0,2,1,1,10.9,6.9,97.4,155,2.0,9412,4.8,4.8,1597,4,Teen,6.234999999999999,2,3.6333333333333333,0.5798319327731093,9.6,0,Reduce screen time and take breaks.
8773,15,0,8,4,1,1.1,15.0,97.8,110,2.1,8437,0.6,4.1,416,4,Teen,2.025,1,0.3548387096774194,7.142857142857142,4.699999999999999,3,Healthy mobile usage pattern.
8774,21,1,7,3,1,10.5,44.7,159.0,145,3.9,8912,2.2,3.8,919,1,Young Adult,5.93,2,2.142857142857143,3.8869565217391306,6.0,4,Reduce screen time and take breaks.
8775,43,1,7,0,0,8.4,12.4,16.1,119,3.8,8204,3.8,4.2,1834,4,Middle Age,5.510000000000001,2,1.7500000000000002,1.3191489361702127,8.0,2,Reduce screen time and take breaks.
8776,31,0,2,3,1,1.6,33.5,149.4,75,1.5,7236,8.0,4.6,1209,0,Adult,3.285,1,0.64,12.884615384615385,12.6,1,Reduce binge watching.
8777,46,2,3,4,0,8.0,34.1,47.8,66,5.8,4604,5.0,3.6,1754,4,Middle Age,5.8999999999999995,2,1.1764705882352942,3.788888888888889,8.6,0,Use social media timer apps.
8778,18,1,4,1,0,1.2,41.5,56.0,99,3.3,660,8.0,0.5,1905,2,Teen,2.57,1,0.27906976744186046,18.863636363636363,8.5,1,Reduce binge watching.
8779,35,2,3,5,1,8.6,13.5,107.6,193,4.1,4112,2.1,1.9,430,1,Adult,4.825,2,1.6862745098039216,1.40625,4.0,4,Reduce screen time and take breaks.
8780,26,2,6,7,1,9.3,21.2,278.9,139,3.3,6057,6.5,0.4,1132,2,Adult,5.154999999999999,2,2.162790697674419,2.058252427184466,6.9,0,Reduce screen time and take breaks.
8781,21,2,6,6,1,11.3,22.7,128.7,143,0.8,9884,1.0,0.7,1645,2,Young Adult,4.48,2,6.277777777777778,1.8455284552845528,1.7,4,Reduce screen time and take breaks.
8782,47,0,9,8,0,4.0,1.4,52.2,94,4.1,9843,3.2,1.9,647,4,Middle Age,3.38,1,0.7843137254901962,0.27999999999999997,5.1,3,Healthy mobile usage pattern.
8783,45,1,6,1,0,6.7,48.2,181.0,100,5.8,1815,7.9,2.1,372,1,Middle Age,5.504999999999999,2,0.9852941176470589,6.25974025974026,10.0,0,Use social media timer apps.
8784,32,2,7,9,1,12.0,33.5,216.8,18,0.5,8238,6.0,4.7,507,0,Adult,6.399999999999999,2,8.0,2.576923076923077,10.7,0,Reduce screen time and take breaks.
8785,27,2,3,7,0,6.5,45.3,283.2,142,5.0,8556,7.7,3.6,1651,0,Adult,5.58,2,1.0833333333333333,6.04,11.3,1,Reduce binge watching.
8786,59,0,0,8,0,2.3,12.3,194.6,122,2.3,8152,4.1,2.8,1822,3,Senior,2.695,1,0.6969696969696969,3.7272727272727275,6.8999999999999995,3,Healthy mobile usage pattern.
8787,32,1,4,5,1,2.9,28.7,211.0,66,4.6,4453,7.0,0.0,1593,2,Adult,3.215,1,0.5178571428571429,7.358974358974359,7.0,1,Reduce binge watching.
8788,51,0,4,0,0,4.1,35.5,96.5,63,0.6,9623,6.9,0.5,1860,4,Senior,2.7449999999999997,1,2.5624999999999996,6.96078431372549,7.4,1,Reduce binge watching.
8789,50,1,9,7,1,7.5,28.7,226.4,134,3.0,2517,2.0,1.2,1616,0,Middle Age,3.9749999999999996,1,1.875,3.376470588235294,3.2,2,Healthy mobile usage pattern.
8790,30,0,9,6,0,11.6,22.5,112.0,187,0.9,4296,1.0,4.4,240,3,Adult,5.535,2,6.105263157894737,1.7857142857142858,5.4,4,Reduce screen time and take breaks.
8791,53,0,2,5,1,10.5,34.5,173.2,104,5.6,6914,2.1,3.6,1224,2,Senior,6.29,2,1.590909090909091,3.0,5.7,4,Reduce screen time and take breaks.
8792,34,2,9,2,0,11.8,42.2,65.9,17,2.0,8326,2.0,2.0,205,0,Adult,5.43,2,3.9333333333333336,3.296875,4.0,4,Reduce screen time and take breaks.
8793,55,0,9,8,0,4.7,15.5,31.6,62,1.0,7562,2.2,0.8,224,4,Senior,2.425,1,2.35,2.719298245614035,3.0,2,Healthy mobile usage pattern.
8794,23,1,1,8,0,8.8,12.0,133.3,21,4.2,8834,5.5,0.5,1045,1,Young Adult,5.08,2,1.6923076923076923,1.2244897959183672,6.0,0,Reduce screen time and take breaks.
8795,57,1,9,1,0,9.8,45.2,40.3,54,5.8,373,5.2,1.8,1948,4,Senior,6.11,2,1.4411764705882355,4.185185185185185,7.0,0,Reduce screen time and take breaks.
8796,48,0,0,9,1,9.3,29.4,180.4,131,2.8,9084,6.8,0.1,137,4,Middle Age,5.0,2,2.447368421052632,2.8543689320388346,6.8999999999999995,0,Reduce screen time and take breaks.
8797,58,0,1,7,1,4.1,4.7,137.8,54,1.7,3948,0.7,3.2,1398,0,Senior,2.7649999999999997,1,1.5185185185185184,0.9215686274509804,3.9000000000000004,3,Healthy mobile usage pattern.
8798,34,0,2,9,0,10.7,24.4,276.7,170,1.6,2448,3.6,0.9,1438,2,Adult,4.91,2,4.115384615384615,2.0854700854700856,4.5,4,Reduce screen time and take breaks.
8799,16,0,1,4,0,10.1,33.6,289.2,37,3.2,2941,4.3,2.4,1681,3,Teen,5.579999999999999,2,2.4047619047619047,3.027027027027027,6.699999999999999,4,Reduce screen time and take breaks.
8800,60,2,5,6,0,8.7,26.0,79.6,24,3.5,139,5.5,3.3,634,1,Senior,5.569999999999999,2,1.9333333333333331,2.680412371134021,8.8,0,Reduce screen time and take breaks.
8801,27,0,6,6,1,10.8,14.0,146.6,189,3.2,2721,2.5,2.2,375,1,Adult,5.505,2,2.5714285714285716,1.1864406779661016,4.7,4,Reduce screen time and take breaks.
8802,19,0,6,7,1,4.6,5.7,185.3,136,2.5,8768,4.1,4.5,206,3,Young Adult,3.9749999999999996,1,1.3142857142857143,1.017857142857143,8.6,2,Healthy mobile usage pattern.
8803,33,2,8,2,0,10.3,6.4,142.8,25,0.8,541,7.6,2.7,1313,1,Adult,5.62,2,5.722222222222222,0.5663716814159292,10.3,0,Reduce screen time and take breaks.
8804,36,2,9,1,0,7.5,16.1,108.1,113,4.7,1046,2.6,1.5,474,4,Middle Age,4.5649999999999995,2,1.3157894736842104,1.8941176470588237,4.1,2,Healthy mobile usage pattern.
8805,27,2,6,3,1,1.6,44.0,246.7,154,3.2,8537,4.4,2.8,546,4,Adult,2.7199999999999998,1,0.38095238095238093,16.923076923076923,7.2,3,Healthy mobile usage pattern.
8806,38,1,8,0,0,5.6,5.6,51.1,176,2.3,5518,2.4,2.8,1454,2,Middle Age,3.5949999999999993,1,1.696969696969697,0.8484848484848485,5.199999999999999,2,Healthy mobile usage pattern.
8807,26,2,9,2,1,11.3,37.6,224.9,140,0.9,9472,1.4,0.3,151,4,Adult,4.465,2,5.947368421052632,3.056910569105691,1.7,4,Reduce screen time and take breaks.
8808,17,2,7,4,1,10.3,34.8,49.6,50,1.5,4624,4.8,0.7,896,1,Teen,4.874999999999999,2,4.12,3.0796460176991145,5.5,0,Reduce screen time and take breaks.
8809,47,0,9,5,0,1.9,45.6,134.7,136,5.9,1607,6.0,2.2,723,4,Middle Age,3.59,1,0.27536231884057966,15.724137931034484,8.2,1,Use social media timer apps.
8810,41,0,4,6,0,10.4,42.3,24.0,67,2.3,6002,5.7,2.5,1885,2,Middle Age,5.695,2,3.151515151515152,3.7105263157894735,8.2,0,Reduce screen time and take breaks.
8811,38,2,8,4,1,5.0,5.3,209.2,161,5.0,9623,6.3,0.5,217,2,Middle Age,4.07,2,0.8333333333333334,0.8833333333333333,6.8,1,Reduce binge watching.
8812,57,0,9,0,1,5.6,30.6,216.0,33,5.9,5861,5.6,0.7,927,1,Senior,4.45,2,0.8115942028985507,4.636363636363637,6.3,1,Use social media timer apps.
8813,51,2,5,0,1,5.6,1.4,232.6,177,5.3,3959,6.7,3.1,1791,0,Senior,5.0649999999999995,2,0.8888888888888888,0.21212121212121213,9.8,1,Use social media timer apps.
8814,55,2,6,9,0,8.7,48.0,52.8,10,2.8,1098,6.9,0.0,249,1,Senior,4.779999999999999,2,2.289473684210526,4.948453608247423,6.9,0,Reduce screen time and take breaks.
8815,47,0,3,0,1,9.5,18.7,118.1,45,5.7,195,3.4,2.1,1254,4,Middle Age,5.784999999999999,2,1.417910447761194,1.7809523809523808,5.5,4,Reduce screen time and take breaks.
8816,53,1,2,9,0,2.7,18.8,22.7,179,2.0,5684,7.8,4.5,228,0,Senior,3.7399999999999998,1,0.9,5.081081081081081,12.3,1,Reduce binge watching.
8817,29,2,0,2,1,9.6,5.3,34.3,77,3.6,8467,4.2,4.1,1459,3,Adult,5.915,2,2.0869565217391304,0.5,8.3,4,Reduce screen time and take breaks.
8818,15,0,5,2,0,4.5,27.4,144.2,108,1.0,8506,0.9,3.7,1152,3,Teen,2.885,1,2.25,4.9818181818181815,4.6000000000000005,3,Healthy mobile usage pattern.
8819,23,0,6,6,1,9.7,1.6,119.6,117,0.6,9549,3.2,3.6,293,1,Young Adult,4.925000000000001,2,6.062499999999999,0.14953271028037385,6.800000000000001,4,Reduce screen time and take breaks.
8820,18,0,6,0,1,3.6,7.3,82.0,144,4.6,4327,1.4,2.6,370,1,Teen,3.27,1,0.6428571428571429,1.5869565217391306,4.0,3,Healthy mobile usage pattern.
8821,54,1,8,6,1,8.5,44.1,8.1,199,2.1,9262,7.3,4.1,1833,1,Senior,5.619999999999999,2,2.7419354838709675,4.6421052631578945,11.399999999999999,0,Reduce screen time and take breaks.
8822,36,0,6,9,0,4.6,17.5,109.8,73,1.7,5131,4.6,1.3,208,2,Middle Age,3.05,1,1.7037037037037035,3.125,5.8999999999999995,1,Healthy mobile usage pattern.
8823,30,2,6,4,1,11.9,40.7,264.4,138,1.7,4823,3.2,2.8,592,1,Adult,5.77,2,4.407407407407407,3.1550387596899228,6.0,4,Reduce screen time and take breaks.
8824,49,1,6,8,1,6.4,5.0,218.4,113,1.9,5440,2.9,0.8,339,1,Middle Age,3.35,1,2.206896551724138,0.6756756756756757,3.7,2,Healthy mobile usage pattern.
8825,56,2,1,8,1,6.6,26.6,225.0,156,5.0,3003,3.8,1.0,1278,2,Senior,4.38,2,1.0999999999999999,3.5000000000000004,4.8,2,Healthy mobile usage pattern.
8826,41,1,3,7,0,11.7,10.6,246.1,150,2.8,7341,2.1,4.1,797,1,Middle Age,6.135,2,3.0789473684210527,0.8346456692913387,6.199999999999999,4,Reduce screen time and take breaks.
8827,59,0,5,9,1,10.8,7.4,68.4,81,1.0,8421,6.1,2.5,1670,0,Senior,5.569999999999999,2,5.4,0.6271186440677966,8.6,0,Reduce screen time and take breaks.
8828,60,1,9,8,0,7.0,24.3,55.6,88,2.8,8188,3.5,0.2,1840,2,Senior,3.724999999999999,1,1.842105263157895,3.0375,3.7,2,Healthy mobile usage pattern.
8829,58,2,5,6,0,2.4,29.4,6.2,73,3.5,2140,6.9,4.0,471,3,Senior,3.75,1,0.5333333333333333,8.647058823529411,10.9,1,Reduce binge watching.
8830,54,0,0,4,1,5.2,24.3,129.5,30,1.4,9806,2.0,0.9,440,3,Senior,2.695,1,2.166666666666667,3.9193548387096775,2.9,2,Healthy mobile usage pattern.
8831,41,0,9,6,1,2.1,5.4,56.7,19,4.8,5519,7.1,3.8,1729,0,Middle Age,3.9499999999999997,1,0.3620689655172414,1.7419354838709677,10.899999999999999,1,Reduce binge watching.
8832,53,0,8,7,0,1.6,30.8,62.3,58,5.9,9732,2.0,2.7,720,3,Senior,3.01,1,0.2318840579710145,11.846153846153847,4.7,3,Use social media timer apps.
8833,52,0,6,3,1,6.5,22.9,243.5,48,3.3,5099,4.8,4.7,324,1,Senior,4.995,2,1.5116279069767442,3.0533333333333332,9.5,2,Healthy mobile usage pattern.
8834,57,2,6,8,0,8.5,41.4,201.8,157,2.3,9663,1.4,1.4,215,3,Senior,4.109999999999999,2,2.5757575757575757,4.3578947368421055,2.8,4,Reduce screen time and take breaks.
8835,32,1,1,2,0,1.9,16.0,97.8,90,5.0,1265,4.4,1.4,1522,2,Adult,2.925,1,0.31666666666666665,5.517241379310345,5.800000000000001,3,Healthy mobile usage pattern.
8836,56,2,1,2,0,7.4,22.8,25.4,62,3.9,9689,1.5,4.5,852,2,Senior,4.914999999999999,2,1.510204081632653,2.7142857142857144,6.0,2,Healthy mobile usage pattern.
8837,18,1,2,3,0,4.0,20.0,239.7,136,2.1,8205,5.1,1.9,1725,2,Teen,3.165,1,1.2903225806451613,4.0,7.0,1,Reduce binge watching.
8838,42,1,6,8,0,5.8,47.1,49.4,87,5.0,2120,3.9,2.8,1174,2,Middle Age,4.5649999999999995,2,0.9666666666666667,6.926470588235294,6.699999999999999,2,Healthy mobile usage pattern.
8839,19,0,7,2,1,8.7,19.3,229.2,55,5.7,6150,1.2,2.4,205,2,Young Adult,5.249999999999999,2,1.298507462686567,1.9896907216494848,3.5999999999999996,4,Reduce screen time and take breaks.
8840,22,1,5,7,0,6.8,43.2,94.6,24,3.3,9758,6.3,2.4,1606,3,Young Adult,4.75,2,1.5813953488372092,5.538461538461539,8.7,0,Reduce binge watching.
8841,33,0,7,3,1,4.3,5.6,88.7,165,1.7,3515,4.6,1.8,362,4,Adult,3.07,1,1.5925925925925923,1.0566037735849056,6.3999999999999995,1,Healthy mobile usage pattern.
8842,40,0,3,2,0,1.2,39.4,284.1,135,2.0,9108,5.4,3.7,1587,2,Middle Age,2.6550000000000002,1,0.39999999999999997,17.909090909090907,9.100000000000001,1,Reduce binge watching.
8843,19,0,9,3,1,10.8,40.2,77.1,173,4.6,9575,2.4,4.9,462,3,Young Adult,6.515,2,1.9285714285714288,3.4067796610169494,7.300000000000001,4,Reduce screen time and take breaks.
8844,46,1,4,7,0,6.8,18.3,183.6,120,4.6,6835,5.4,2.0,1048,0,Middle Age,4.84,2,1.2142857142857144,2.3461538461538463,7.4,2,Reduce binge watching.
8845,27,2,1,8,0,3.9,42.5,165.2,168,5.8,2884,3.7,0.3,867,4,Adult,3.445,1,0.5735294117647058,8.673469387755102,4.0,3,Use social media timer apps.
8846,50,2,8,6,1,5.7,10.6,68.4,113,4.0,9932,4.4,1.9,1093,0,Middle Age,4.13,2,1.1400000000000001,1.5820895522388059,6.300000000000001,2,Healthy mobile usage pattern.
8847,60,1,9,7,1,9.7,20.5,74.6,193,5.5,6515,0.9,1.2,1663,2,Senior,5.204999999999999,2,1.4923076923076921,1.9158878504672898,2.1,4,Reduce screen time and take breaks.
8848,55,1,7,5,1,9.6,49.4,87.2,106,3.0,6001,3.9,1.8,1262,1,Senior,5.1450000000000005,2,2.4,4.660377358490566,5.7,4,Reduce screen time and take breaks.
8849,58,0,3,5,0,9.9,14.2,194.6,96,2.3,7592,5.3,3.2,901,1,Senior,5.635,2,3.0000000000000004,1.3027522935779816,8.5,0,Reduce screen time and take breaks.
8850,31,0,1,8,0,1.8,47.0,174.3,80,4.6,8025,6.5,3.9,156,1,Adult,3.73,1,0.32142857142857145,16.78571428571429,10.4,1,Reduce binge watching.
8851,31,2,5,3,0,7.1,36.1,121.1,200,5.8,4597,1.0,3.5,1979,1,Adult,4.96,2,1.0441176470588236,4.45679012345679,4.5,2,Use social media timer apps.
8852,18,1,4,1,0,7.6,43.6,228.3,191,1.2,2661,4.0,2.3,223,0,Teen,4.134999999999999,2,3.454545454545454,5.069767441860465,6.3,2,Healthy mobile usage pattern.
8853,33,0,1,7,1,6.8,4.1,172.8,76,0.5,1130,1.7,0.2,1940,1,Adult,2.8099999999999996,1,4.533333333333333,0.5256410256410257,1.9,2,Healthy mobile usage pattern.
8854,50,2,3,6,0,10.9,13.3,286.0,97,1.2,2554,5.4,2.8,1592,2,Middle Age,5.625,2,4.954545454545454,1.1176470588235294,8.2,0,Reduce screen time and take breaks.
8855,35,1,3,3,0,3.1,48.1,76.6,109,1.9,4580,2.4,0.9,1209,3,Adult,2.145,1,1.0689655172413794,11.731707317073171,3.3,3,Healthy mobile usage pattern.
8856,49,1,5,5,0,3.2,14.2,67.4,194,1.4,7413,3.1,0.8,1590,0,Middle Age,2.135,1,1.3333333333333335,3.3809523809523805,3.9000000000000004,3,Healthy mobile usage pattern.
8857,49,0,0,7,0,9.1,46.0,20.4,171,1.5,2680,7.9,2.5,1563,0,Middle Age,5.369999999999999,2,3.6399999999999997,4.554455445544555,10.4,0,Reduce screen time and take breaks.
8858,44,2,3,3,1,6.6,34.8,177.7,190,3.6,5837,2.7,4.6,1287,1,Middle Age,4.765,2,1.434782608695652,4.578947368421052,7.3,2,Healthy mobile usage pattern.
8859,39,0,9,9,0,2.8,30.2,228.1,121,1.0,2063,6.1,2.7,1061,2,Middle Age,2.82,1,1.4,7.947368421052632,8.8,1,Reduce binge watching.
8860,43,1,0,0,1,10.0,16.7,136.1,61,5.4,2717,2.0,1.4,1065,3,Middle Age,5.5,2,1.5625,1.518181818181818,3.4,4,Reduce screen time and take breaks.
8861,25,2,2,0,1,7.6,3.0,43.7,72,3.6,4408,7.6,1.6,648,0,Young Adult,5.1,2,1.6521739130434783,0.3488372093023256,9.2,0,Reduce binge watching.
8862,34,1,0,0,1,10.2,27.7,73.7,121,6.0,270,3.4,3.6,370,0,Adult,6.4799999999999995,2,1.457142857142857,2.4732142857142856,7.0,4,Reduce screen time and take breaks.
8863,27,0,5,7,1,10.7,42.6,29.1,123,2.2,7393,4.7,2.5,688,3,Adult,5.624999999999999,2,3.3437499999999996,3.6410256410256414,7.2,0,Reduce screen time and take breaks.
8864,39,2,5,2,0,7.4,5.0,255.5,133,2.7,4011,7.4,4.2,914,3,Middle Age,5.425,2,2.0,0.5952380952380952,11.600000000000001,0,Reduce binge watching.
8865,20,1,9,8,0,8.3,13.1,258.3,99,3.4,2055,7.4,2.9,1748,0,Young Adult,5.590000000000001,2,1.8863636363636365,1.4086021505376343,10.3,0,Reduce screen time and take breaks.
8866,19,1,9,2,1,1.3,37.2,43.1,128,4.7,9321,0.9,1.7,666,4,Young Adult,2.1899999999999995,1,0.22807017543859648,16.17391304347826,2.6,3,Healthy mobile usage pattern.
8867,20,2,2,2,0,2.4,37.7,118.4,49,5.8,6770,6.3,2.9,484,0,Young Adult,3.9599999999999995,1,0.35294117647058826,11.088235294117649,9.2,1,Use social media timer apps.
8868,29,0,1,8,0,4.6,44.4,24.9,53,1.3,968,1.5,1.2,131,1,Adult,2.46,1,2.0,7.928571428571429,2.7,3,Healthy mobile usage pattern.
8869,22,0,2,6,1,11.3,28.9,132.2,126,0.9,168,6.7,0.9,1301,1,Young Adult,5.409999999999999,2,5.947368421052632,2.349593495934959,7.6000000000000005,0,Reduce screen time and take breaks.
8870,55,2,2,9,1,10.2,5.1,72.6,89,1.1,1972,5.1,3.6,290,2,Senior,5.51,2,4.857142857142857,0.45535714285714285,8.7,0,Reduce screen time and take breaks.
8871,19,2,8,1,1,6.8,31.8,150.8,141,2.0,9646,0.7,3.1,1350,4,Young Adult,3.76,1,2.2666666666666666,4.0769230769230775,3.8,2,Healthy mobile usage pattern.
8872,51,1,0,2,1,4.9,15.0,114.0,94,5.8,3554,4.7,2.5,1182,4,Senior,4.495,2,0.7205882352941178,2.542372881355932,7.2,1,Use social media timer apps.
8873,39,2,1,6,1,9.6,13.0,173.6,183,3.3,8330,1.2,3.7,1191,1,Middle Age,5.29,2,2.2325581395348837,1.2264150943396226,4.9,4,Reduce screen time and take breaks.
8874,53,2,5,1,1,11.1,33.7,68.4,114,1.1,3298,0.8,3.7,520,2,Senior,5.205,2,5.285714285714286,2.785123966942149,4.5,4,Reduce screen time and take breaks.
8875,40,2,6,4,1,7.0,43.5,204.5,169,0.5,5524,6.3,2.4,1989,1,Middle Age,4.12,2,4.666666666666667,5.4375,8.7,0,Reduce binge watching.
8876,43,1,0,6,1,1.8,45.3,232.6,89,2.0,2511,4.3,5.0,1388,4,Middle Age,3.025,1,0.6,16.178571428571427,9.3,3,Healthy mobile usage pattern.
8877,15,1,0,2,0,5.7,49.1,264.2,39,2.6,3555,0.5,2.7,512,0,Teen,3.395,1,1.5833333333333333,7.3283582089552235,3.2,2,Healthy mobile usage pattern.
8878,56,1,0,6,1,11.7,18.4,183.1,127,3.8,124,1.9,0.2,1319,3,Senior,5.38,2,2.4375,1.4488188976377951,2.1,4,Reduce screen time and take breaks.
8879,28,2,7,9,0,11.8,41.0,189.7,147,3.8,8626,3.7,1.6,197,2,Adult,6.035,2,2.4583333333333335,3.203125,5.300000000000001,4,Reduce screen time and take breaks.
8880,34,1,5,4,0,9.7,4.0,164.8,79,1.2,4796,5.2,2.3,593,2,Adult,5.05,2,4.409090909090908,0.3738317757009346,7.5,0,Reduce screen time and take breaks.
8881,50,2,8,6,1,3.9,43.6,183.5,136,5.8,8981,6.2,1.6,158,1,Middle Age,4.145,2,0.5735294117647058,8.89795918367347,7.800000000000001,1,Use social media timer apps.
